09/01/2022,Himachal Pradesh,Solan,1374712,975,4,745629,629083,827279,547143,290,28054,1343684
09/01/2022,Himachal Pradesh,Lahaul Spiti,58489,0,0,32849,25640,35864,22614,11,681,57808
09/01/2022,Himachal Pradesh,Kullu,715789,0,0,384066,331723,381643,333978,168,20427,695362
09/01/2022,Himachal Pradesh,Sirmaur,886814,110,1,468770,418044,484607,402065,142,27926,858888
09/01/2022,Himachal Pradesh,Kangra,2437362,0,0,1281216,1156146,1169849,1266841,672,76262,2361100
09/01/2022,Himachal Pradesh,Chamba,754371,0,0,396512,357859,371030,383174,167,22746,731625
09/01/2022,Himachal Pradesh,Mandi,1591509,1987,17,843994,747515,763236,827931,342,50339,1541170
09/01/2022,Himachal Pradesh,Kinnaur,152259,0,0,82724,69535,89748,62481,30,2459,149800
09/01/2022,Himachal Pradesh,Hamirpur,772564,1,1,407315,365249,359827,412500,237,22956,749608
09/01/2022,Himachal Pradesh,Una,905789,501,1,471065,434724,453990,451515,284,28052,877737
09/01/2022,Himachal Pradesh,Bilaspur,668785,0,0,346606,322179,329219,339433,133,18579,650206
09/01/2022,Jammu and Kashmir,Srinagar,1926858,54417,21,985778,941080,1154685,771581,592,261454,1665404
09/01/2022,Jammu and Kashmir,Kulgam,814942,35449,139,411534,403408,447967,366879,96,32416,782526
09/01/2022,Jammu and Kashmir,Shopian,423091,8951,74,216906,206185,236204,186842,45,12605,410486
09/01/2022,Jammu and Kashmir,Bandipore,618489,9819,31,308897,309592,343999,274424,66,4377,614112
09/01/2022,Jammu and Kashmir,Anantnag,1586474,94908,55,812377,774097,842998,743224,252,189133,1397341
09/01/2022,Jammu and Kashmir,Baramulla,1560212,79010,109,796536,763676,839050,720783,379,148080,1412132
09/01/2022,Jammu and Kashmir,Kupwara,1348915,29707,28,688511,660404,749652,599071,192,102443,1246472
09/01/2022,Jammu and Kashmir,Pulwama,879041,20371,93,446183,432858,485048,393900,93,13889,865152
09/01/2022,Jammu and Kashmir,Ganderbal,470007,14921,66,240536,229471,259100,210862,45,11272,458735
09/01/2022,Jammu and Kashmir,Budgam,1216002,136915,117,612010,603992,688486,527353,163,72652,1143350
09/01/2022,Jammu and Kashmir,Jammu,2351031,105654,91,1267738,1083293,1274228,1076099,704,327724,2023307
09/01/2022,Jammu and Kashmir,Kishtwar,310282,11324,41,170558,139724,170125,140105,52,1430,308852
09/01/2022,Jammu and Kashmir,Doda,640388,43300,82,328878,311510,350148,290137,103,9007,631381
09/01/2022,Jammu and Kashmir,Udhampur,863858,74041,74,455860,407998,435490,428194,174,18560,845298
09/01/2022,Jammu and Kashmir,Kathua,989350,80452,111,518920,470430,525924,463285,141,17357,971993
09/01/2022,Jammu and Kashmir,Ramban,448671,4170,28,230265,218406,263951,184661,59,5844,442827
09/01/2022,Jammu and Kashmir,Samba,569481,2707,9,311416,258065,309767,259560,154,14687,554794
09/01/2022,Jammu and Kashmir,Rajouri,1025172,33160,77,514097,511075,572505,452520,147,23624,1001548
09/01/2022,Jammu and Kashmir,Poonch,786504,34509,70,405949,380555,437448,348948,108,130963,655541
09/01/2022,Jammu and Kashmir,Reasi,505824,1150,7,258473,247351,286409,219368,47,5496,500328
09/01/2022,Jharkhand,Ranchi,2983656,33959,74,1827027,1156629,1548011,1434865,780,386411,2588953
09/01/2022,Jharkhand,Koderma,673558,11858,48,424957,248601,323772,349651,135,92234,581324
09/01/2022,Jharkhand,Bokaro,2035870,109183,181,1269451,766419,1060686,974539,645,187244,1848626
09/01/2022,Jharkhand,Garhwa,1149444,77789,52,755895,393549,586261,562874,309,182053,967391
09/01/2022,Jharkhand,Latehar,671998,84672,79,444613,227385,342484,329382,132,150640,521358
09/01/2022,Jharkhand,Chatra,911120,54335,152,582725,328395,443790,467184,146,61541,849579
09/01/2022,Jharkhand,Palamu,1751922,189124,112,1042135,709787,893088,858498,336,299539,1452383
09/01/2022,Jharkhand,East Singhbhum,2758924,60635,144,1603524,1155400,1431709,1326379,836,341046,2416057
09/01/2022,Jharkhand,Seraikela Kharsawan,967060,26285,82,610020,357040,517739,449116,205,100658,866402
09/01/2022,Jharkhand,Simdega,573269,67280,153,336284,236985,288679,284510,80,85618,487651
09/01/2022,Jharkhand,Lohardaga,410074,17932,45,253479,156595,209563,200431,80,117607,292467
09/01/2022,Jharkhand,Gumla,974288,124279,146,623524,350764,485210,488838,240,179247,795041
09/01/2022,Jharkhand,Khunti,553882,15135,28,349834,204048,285895,267881,106,140912,412970
09/01/2022,Jharkhand,Deoghar,1370063,36039,47,854106,515957,730242,639504,317,198223,1171840
09/01/2022,Jharkhand,Ramgarh,980785,26221,77,591364,389421,510729,469783,273,140363,840422
09/01/2022,Jharkhand,Hazaribagh,1705567,39831,179,1035419,670148,839384,865545,638,306491,1399076
09/01/2022,Jharkhand,Giridih,2057934,88947,105,1297606,760328,997570,1059904,460,219798,1838136
09/01/2022,Jharkhand,Dhanbad,2345686,46857,170,1457740,887946,1244435,1100535,716,278714,2066972
09/01/2022,Jharkhand,Dumka,1325590,58429,252,809940,515650,650243,675147,200,187287,1138303
09/01/2022,Jharkhand,Jamtara,743165,69372,114,480670,262495,384727,358348,90,120252,622913
09/01/2022,Jharkhand,Sahebganj,1028463,65315,81,688078,340385,531579,496745,139,171846,856617
09/01/2022,Jharkhand,Pakur,809005,21300,26,548891,260114,415402,393439,164,176459,632546
09/01/2022,Jharkhand,Godda,1178887,82500,198,726956,451931,600512,578197,178,228668,950219
09/01/2022,Jharkhand,West Singhbhum,1371650,71934,72,891815,479835,678784,692643,223,173035,1198615
09/01/2022,Karnataka,Belgaum,6740531,16989,39,3737981,3002550,3323315,3416145,1071,765067,5975144
09/01/2022,Karnataka,Bangalore Urban,2467462,78556,76,1383504,1083958,1393797,1073176,489,257359,2188653
09/01/2022,Karnataka,Mysore,4592230,138224,290,2491597,2100633,2231658,2359726,846,555550,4036166
09/01/2022,Karnataka,Gulbarga,3158448,505157,436,1855128,1303320,1573535,1584433,480,625887,2532408
09/01/2022,Karnataka,Chitradurga,2253697,172270,168,1286967,966730,1094161,1159132,404,240090,2013607
09/01/2022,Karnataka,Dakshina Kannada,3058727,197356,113,1697436,1361291,1521884,1536050,793,340949,2707336
09/01/2022,Karnataka,Bagalkot,2598328,350013,229,1462174,1136154,1257949,1340083,296,427277,2171051
09/01/2022,Karnataka,Chamarajanagar,1417382,20650,34,796875,620507,664928,752184,270,282550,1134832
09/01/2022,Karnataka,Bidar,2270120,501437,287,1292097,978023,1128374,1141467,279,315055,1955065
09/01/2022,Karnataka,Chikamagalur,1514314,18954,69,832866,681448,726858,787273,183,177848,1336466
09/01/2022,Karnataka,Bellary,3725758,62510,45,2126623,1599135,1840107,1884898,753,493249,3232154
09/01/2022,Karnataka,Davanagere,2244524,35827,39,1279293,965231,1089392,1154698,434,251783,1992741
09/01/2022,Karnataka,Bangalore Rural,1511935,56859,89,808797,703138,830901,680707,327,175410,1336525
09/01/2022,Karnataka,Kolar,2182068,257000,155,1212591,969477,1108313,1073417,338,349141,1832927
09/01/2022,Karnataka,Dharwad,2677495,152914,157,1507085,1170410,1338286,1338775,434,292093,2384825
09/01/2022,Karnataka,Haveri,2091951,20,1,1206957,884994,1025765,1065940,246,248464,1843487
09/01/2022,Karnataka,Gadag,1488998,162943,145,826624,662374,714907,773849,242,178592,1310406
09/01/2022,Karnataka,Uttar Kannada,2003722,4630,9,1105306,898416,996982,1006490,250,169368,1834040
09/01/2022,Karnataka,Koppal,1770398,42322,96,1009529,760869,850976,919132,290,294772,1475626
09/01/2022,Karnataka,Kodagu,801860,47000,45,422240,379620,391451,410290,119,109498,692362
09/01/2022,Karnataka,Raichur,2345582,315180,316,1364066,981516,1122019,1223274,289,461483,1884099
09/01/2022,Karnataka,Yadgir,1472150,176281,125,847141,625009,723602,748336,212,170896,1301254
09/01/2022,Karnataka,Udupi,1857919,58301,55,1006195,851724,880716,976949,254,213415,1642147
09/01/2022,Karnataka,Shimoga,2362323,295200,198,1323624,1038699,1141681,1220393,249,302296,2060027
09/01/2022,Karnataka,Tumkur,3622194,311411,174,2010253,1611941,1766974,1854649,571,465692,3156502
09/01/2022,Karnataka,Hassan,2572250,8902,15,1401063,1171187,1230621,1341207,422,382067,2190183
09/01/2022,Karnataka,Mandya,2522297,800,4,1337383,1184914,1178288,1343582,427,303823,2218474
09/01/2022,Karnataka,Chikkaballapur,1798947,38252,46,1010903,788044,880748,917954,245,279068,1519879
09/01/2022,Karnataka,Ramanagara,1554434,7643,15,834720,719714,763920,790240,274,263367,1291067
09/01/2022,Karnataka,Vijayapura,3150457,381927,232,1742837,1407620,1599672,1550271,514,543211,2603534
09/01/2022,Karnataka,BBMP,15840056,362221,466,8707198,7132858,8737707,7098663,3686,2364700,13404505
09/01/2022,Kerala,Kasaragod,1732326,13240,38,964620,767706,821933,909938,455,175167,1557159
09/01/2022,Kerala,Thiruvananthapuram,4925793,59357,140,2707636,2218157,2318761,2605816,1216,556060,4347244
09/01/2022,Kerala,Kannur,3688474,11810,29,2031451,1657023,1726042,1961271,1161,306238,3373901
09/01/2022,Kerala,Kollam,3757835,11079,33,2080168,1677667,1717337,2039399,1099,452011,3301021
09/01/2022,Kerala,Wayanad,1276807,39101,39,699916,576891,620514,655958,335,148648,1128159
09/01/2022,Kerala,Pathanamthitta,1986398,74600,63,1099100,887298,938299,1047707,392,195223,1791175
09/01/2022,Kerala,Alappuzha,3032467,32705,87,1626334,1406133,1423650,1608068,749,386850,2645617
09/01/2022,Kerala,Malappuram,5276307,28124,53,3060797,2215510,2500057,2774374,1876,414521,4855610
09/01/2022,Kerala,Thrissur,4608451,86468,130,2489949,2118502,2148258,2459004,1189,476545,4127803
09/01/2022,Kerala,Kottayam,2853360,12038,43,1571743,1281617,1397992,1454641,727,243092,2609094
09/01/2022,Kerala,Kozhikode,4402154,21550,33,2472023,1930131,2091450,2309351,1353,335231,4062115
09/01/2022,Kerala,Idukki,1610710,6000,9,903795,706915,804122,806183,405,172554,1438156
09/01/2022,Kerala,Ernakulam,5536330,9323,21,3066378,2469952,2817379,2717846,1105,562945,4956879
09/01/2022,Kerala,Palakkad,3842285,8319,24,2154033,1688252,1800175,2041074,1036,360398,3479398
09/01/2022,Ladakh,Kargil,169488,0,0,94163,75325,89817,79646,25,3878,165610
09/01/2022,Ladakh,Leh,228396,101,1,127589,100807,138144,90230,22,3773,224623
09/01/2022,Lakshadweep,Lakshadweep,111533,3390,7,58374,53159,59428,52099,6,2732,108801
09/01/2022,Maharashtra,Pune,15676794,157886,248,9045400,6631394,8757372,6915658,3764,1318108,14281515
09/01/2022,Maharashtra,Akola,1759702,7370,21,1134941,624761,904441,854960,301,322013,1437689
09/01/2022,Maharashtra,Nagpur,6069304,16302,42,3707259,2362045,3102296,2965992,1016,494753,5554090
09/01/2022,Maharashtra,Amravati,2969790,126769,102,1913671,1056119,1514875,1454467,448,653630,2316160
09/01/2022,Maharashtra,Buldhana,2677634,227867,282,1693829,983805,1383703,1293575,356,876115,1801519
09/01/2022,Maharashtra,Yavatmal,2773421,41444,23,1770245,1003176,1425999,1346931,491,570823,2202598
09/01/2022,Maharashtra,Washim,1380863,47151,28,807494,573369,722296,658383,184,685866,694997
09/01/2022,Maharashtra,Bhandara,1646628,5364,14,904123,742505,806184,840222,222,733034,913594
09/01/2022,Maharashtra,Kolhapur,4903535,299062,222,2898785,2004750,2488772,2413677,1086,415066,4482380
09/01/2022,Maharashtra,Ratnagiri,1776588,136600,138,1047375,729213,877415,898986,187,302006,1474582
09/01/2022,Maharashtra,Sangli,3646219,60111,80,2142610,1503609,1842544,1803051,624,291376,3354843
09/01/2022,Maharashtra,Sindhudurg,1046213,0,0,602851,443362,529722,516345,146,236492,809721
09/01/2022,Maharashtra,Solapur,4610880,244468,110,2881541,1729339,2423282,2186484,1114,157921,4451428
09/01/2022,Maharashtra,Satara,3844513,30105,56,2239211,1605302,1927190,1916611,712,451887,3383744
09/01/2022,Maharashtra,Wardha,1522879,7208,10,933635,589244,764316,758371,192,201475,1321404
09/01/2022,Maharashtra,Gondia,1718401,1,1,997366,721035,827433,890765,203,809423,908978
09/01/2022,Maharashtra,Gadchiroli,1184016,135594,69,706972,477044,601277,582551,188,395540,788476
09/01/2022,Maharashtra,Chandrapur,2577867,410,5,1527670,1050197,1308390,1269171,306,213784,2364083
09/01/2022,Maharashtra,Osmanabad,1675557,1650,3,1075263,600294,865225,810046,286,294833,1380724
09/01/2022,Maharashtra,Nanded,3289614,189723,318,2132528,1157086,1688796,1600387,431,666842,2622772
09/01/2022,Maharashtra,Latur,2573374,23858,66,1660004,913370,1331780,1241198,396,630277,1943097
09/01/2022,Maharashtra,Beed,2607783,55211,58,1669017,938766,1373375,1233985,423,421370,2186413
09/01/2022,Maharashtra,Parbhani,2011895,133610,205,1233367,778528,1037984,973689,222,572695,1439200
09/01/2022,Maharashtra,Hingoli,1231965,33334,32,783442,448523,634019,597770,176,339979,891986
09/01/2022,Maharashtra,Nandurbar,1638857,127488,124,1040154,598703,839110,799545,202,272348,1366509
09/01/2022,Maharashtra,Dhule,2284867,4190,16,1378702,906165,1169749,1114676,442,569565,1715302
09/01/2022,Maharashtra,Nashik,6948568,20652,50,4412192,2536376,3676233,3271221,1114,648732,6288158
09/01/2022,Maharashtra,Jalgaon,4439464,66584,122,2725178,1714286,2266690,2171996,778,341059,4096083
09/01/2022,Maharashtra,Ahmednagar,4852623,27683,89,3029551,1823072,2561759,2289873,991,761807,4088889
09/01/2022,Maharashtra,Thane,11458806,55755,116,6550074,4908732,6394317,5061058,3431,1006575,10397257
09/01/2022,Maharashtra,Raigad,3803870,29183,60,2161623,1642247,2118572,1684406,892,340168,3461876
09/01/2022,Maharashtra,Palghar,3957964,38027,56,2241897,1716067,2147343,1809634,987,275951,3679834
09/01/2022,Maharashtra,Mumbai,18375698,20027,48,10097999,8277699,10837020,7533798,4880,1810782,16495984
09/01/2022,Maharashtra,Jalna,2129152,1304,2,1330449,798703,1106429,1022405,318,386055,1743097
09/01/2022,Maharashtra,Aurangabad,4125062,31826,37,2712072,1412990,2247375,1876859,828,331814,3793248
09/01/2022,Meghalaya,East Khasi Hills,626058,400,2,344346,281712,318370,307608,80,4677,621381
09/01/2022,Meghalaya,South West Khasi Hills,61204,0,0,36149,25055,32598,28595,11,53,61151
09/01/2022,Meghalaya,West Jaintia Hills,170535,0,0,99587,70948,82528,87986,21,711,169824
09/01/2022,Meghalaya,Ri-Bhoi,189180,200,1,115332,73848,101809,87351,20,484,188696
09/01/2022,Meghalaya,East Jaintia Hills,122197,0,0,70582,51615,74748,47435,14,478,121719
09/01/2022,Meghalaya,West Khasi Hills,146032,0,0,87429,58603,72326,73685,21,504,145528
09/01/2022,Meghalaya,West Garo Hills,395538,0,0,231381,164157,203069,192397,72,1280,394258
09/01/2022,Meghalaya,South Garo Hills,78715,0,0,48941,29774,42067,36638,10,85,78630
09/01/2022,Meghalaya,South West Garo Hills,146143,0,0,87369,58774,72967,73149,27,990,145153
09/01/2022,Meghalaya,North Garo Hills,115630,400,1,69648,45982,60384,55239,7,180,115450
09/01/2022,Meghalaya,East Garo Hills,98128,1310,5,61797,36331,52765,45356,7,235,97893
09/01/2022,Manipur,Bishnupur,236805,3200,4,136280,100525,114678,122073,54,513,236292
09/01/2022,Manipur,Chandel,49913,1050,6,28002,21911,28439,21470,4,130,49783
09/01/2022,Manipur,Churachandpur,195223,0,0,110829,84394,101689,93498,36,1072,194151
09/01/2022,Manipur,Imphal East,472766,1200,3,268881,203885,241215,231397,154,1735,471031
09/01/2022,Manipur,Imphal West,586916,0,0,328190,258726,299703,287024,189,1148,583569
09/01/2022,Manipur,Senapati,56018,0,0,31989,24029,33008,23000,10,43,55975
09/01/2022,Manipur,Tamenglong,40061,1210,12,23314,16747,23999,16062,0,107,39954
09/01/2022,Manipur,Thoubal,250005,0,0,149227,100778,126822,123135,48,565,249440
09/01/2022,Manipur,Ukhrul,48905,1780,12,28049,20856,28689,20211,5,41,48864
09/01/2022,Manipur,Tengnoupal,46805,155,6,27691,19114,26990,19812,3,173,46632
09/01/2022,Manipur,Kangpokpi,74807,850,7,44786,30021,39442,35344,21,107,74700
09/01/2022,Manipur,Kamjong,20996,2360,9,12619,8377,12327,8662,7,19,20977
09/01/2022,Manipur,Jiribam,52701,0,0,28907,23794,28851,23831,19,88,52613
09/01/2022,Manipur,Pherzawl,26280,0,0,13673,12607,13524,12756,0,248,26032
09/01/2022,Manipur,Noney,33107,964,4,19370,13737,20532,12570,5,107,33000
09/01/2022,Manipur,Kakching,157880,0,0,89389,68491,78049,79791,40,801,157079
09/01/2022,Madhya Pradesh,Bhopal,4120161,16528,30,2200089,1920072,2253798,1865348,1015,557330,3560067
09/01/2022,Madhya Pradesh,Gwalior,3104672,109840,152,1629512,1475160,1657821,1446132,719,512081,2592591
09/01/2022,Madhya Pradesh,Indore,6180449,55462,319,3293451,2886998,3307139,2871817,1493,1159711,5008314
09/01/2022,Madhya Pradesh,Jabalpur,4054415,4908,19,2083331,1971084,2075160,1978338,917,1190775,2859138
09/01/2022,Madhya Pradesh,Rewa,3445772,2862,9,1771434,1674338,1761595,1683555,622,273463,3172309
09/01/2022,Madhya Pradesh,Sagar,3346351,130695,103,1749253,1597098,1762409,1583118,824,652292,2694059
09/01/2022,Madhya Pradesh,Ujjain,3010670,12370,34,1568083,1442587,1542890,1467082,698,405061,2605609
09/01/2022,Madhya Pradesh,Mandsaur,2015840,3682,56,1041197,974643,1027493,987638,709,253071,1762769
09/01/2022,Madhya Pradesh,Agar,909152,1330,8,466558,442594,481689,427008,455,66545,842607
09/01/2022,Madhya Pradesh,Shajapur,1323823,2000,4,677457,646366,683314,639912,597,118556,1205267
09/01/2022,Madhya Pradesh,Ratlam,2182198,3053,26,1117522,1064676,1117584,1063979,635,246240,1933587
09/01/2022,Madhya Pradesh,Neemuch,1209894,5600,26,621361,588533,618059,591507,328,124247,1085647
09/01/2022,Madhya Pradesh,Dewas,2189304,4069,24,1142192,1047112,1126516,1061755,1033,288548,1900756
09/01/2022,Madhya Pradesh,Tikamgarh,2011082,4407,11,1049183,961899,1072567,938096,419,405932,1605150
09/01/2022,Madhya Pradesh,Panna,1315460,2200,4,670573,644887,709765,605461,234,105494,1209966
09/01/2022,Madhya Pradesh,Damoh,1766729,820,4,909470,857259,919245,847206,278,151080,1615649
09/01/2022,Madhya Pradesh,Chhatarpur,2366421,4010,15,1266455,1099966,1268222,1097128,1071,311783,2054638
09/01/2022,Madhya Pradesh,Umaria,950925,0,0,485953,464972,486760,464004,161,66693,884232
09/01/2022,Madhya Pradesh,Singrauli,1576757,18000,27,854366,722391,859780,716684,293,107531,1469226
09/01/2022,Madhya Pradesh,Sidhi,1418345,3757,9,744304,674041,721674,696462,209,102913,1315432
09/01/2022,Madhya Pradesh,Shahdol,1539616,2700,9,784160,755456,795273,744174,169,96767,1442849
09/01/2022,Madhya Pradesh,Satna,3208418,3110,3,1647234,1561184,1685151,1522670,597,195121,3013297
09/01/2022,Madhya Pradesh,Anuppur,1033805,0,0,541859,491946,515675,518012,118,129862,903943
09/01/2022,Madhya Pradesh,Mandla,1444639,24500,40,744387,700252,705107,739356,176,149080,1295559
09/01/2022,Madhya Pradesh,Dindori,1011054,460,9,518263,492791,501247,509684,123,108741,902313
09/01/2022,Madhya Pradesh,Chhindwara,3389472,1780,11,1748183,1641289,1727617,1660946,909,364304,3025168
09/01/2022,Madhya Pradesh,Balaghat,2699920,802,2,1412939,1286981,1325972,1373504,444,342553,2357367
09/01/2022,Madhya Pradesh,Khandwa,1903164,2000,1,986605,916559,973744,929126,294,270586,1632578
09/01/2022,Madhya Pradesh,Jhabua,1308652,36136,84,721124,587528,659673,648880,99,105557,1203095
09/01/2022,Madhya Pradesh,Dhar,2961555,4860,8,1540113,1421442,1539584,1421198,773,273087,2688468
09/01/2022,Madhya Pradesh,Burhanpur,1082229,160,3,561267,520962,563468,518584,177,212576,869653
09/01/2022,Madhya Pradesh,Barwani,1645535,2860,19,865548,779987,847643,797620,272,185620,1459915
09/01/2022,Madhya Pradesh,Khargone,2498711,20172,192,1327183,1171528,1280327,1217810,574,244686,2254025
09/01/2022,Madhya Pradesh,Shivpuri,2317098,19754,134,1207988,1109110,1232567,1084192,339,257214,2059884
09/01/2022,Madhya Pradesh,Sheopur,862405,50,1,440041,422364,456288,405956,161,109830,752575
09/01/2022,Madhya Pradesh,Morena,2729602,94680,266,1405902,1323700,1489670,1239475,457,231029,2498573
09/01/2022,Madhya Pradesh,Guna,1744998,7550,15,901761,843237,923122,821516,360,197043,1547955
09/01/2022,Madhya Pradesh,Seoni,1986186,120,1,1035018,951168,988420,997438,328,201117,1785069
09/01/2022,Madhya Pradesh,Datia,1180255,0,0,604044,576211,632005,547987,263,190952,989303
09/01/2022,Madhya Pradesh,Bhind,2251877,45100,45,1171104,1080773,1214009,1037284,584,274526,1977351
09/01/2022,Madhya Pradesh,Narsinghpur,1659126,2130,12,865554,793572,859106,799712,308,177159,1481967
09/01/2022,Madhya Pradesh,Katni,1818998,11700,29,927685,891313,937601,881029,368,149409,1669589
09/01/2022,Madhya Pradesh,Ashoknagar,1159037,3713,28,607914,551123,607957,550827,253,186448,972589
09/01/2022,Madhya Pradesh,Vidisha,2032881,6600,15,1050795,982086,1075364,957095,422,218887,1813994
09/01/2022,Madhya Pradesh,Sehore,1913344,6600,26,1015886,897458,995419,917504,421,267455,1645889
09/01/2022,Madhya Pradesh,Alirajpur,807492,0,0,430461,377031,423562,383856,74,78142,729350
09/01/2022,Madhya Pradesh,Rajgarh,2148113,650,2,1125053,1023060,1105608,1042026,479,291012,1857101
09/01/2022,Madhya Pradesh,Raisen,1897543,5656,20,981278,916265,1009449,887764,330,355266,1542277
09/01/2022,Madhya Pradesh,Hoshangabad,1833001,100,1,944723,888278,951225,881368,408,238027,1594974
09/01/2022,Madhya Pradesh,Harda,833332,4420,21,439572,393760,435319,397870,143,84696,748636
09/01/2022,Madhya Pradesh,Betul,2227475,6906,3,1164726,1062749,1135088,1092081,306,282391,1945084
09/01/2022,Mizoram,Aizawl East,360905,0,0,196002,164903,181159,179714,32,5138,355767
09/01/2022,Mizoram,Aizawl West,234362,0,0,132113,102249,111999,122335,28,2498,231864
09/01/2022,Mizoram,Mamit,84663,800,1,49055,35608,44114,40525,24,1487,83176
09/01/2022,Mizoram,Kolasib,93286,0,0,53171,40115,46459,46808,19,965,92321
09/01/2022,Mizoram,Champhai,137792,0,0,75890,61902,68126,69623,43,0,137792
09/01/2022,Mizoram,Serchhip,82332,0,0,44043,38289,42537,39773,22,1282,81050
09/01/2022,Mizoram,Lunglei,187432,0,0,101863,85569,96293,91071,68,1643,185789
09/01/2022,Mizoram,Lawngtlai,112090,0,0,73791,38299,58588,53483,19,721,111369
09/01/2022,Mizoram,Siaha,61039,0,0,36183,24856,31015,30013,11,0,61039
09/01/2022,Nagaland,Dimapur,503230,0,0,285537,217693,281950,221173,107,1340,499140
09/01/2022,Nagaland,Peren,37632,80,1,22239,15393,22007,15622,3,0,37632
09/01/2022,Nagaland,Wokha,63226,201,1,36808,26418,34218,28996,12,0,63226
09/01/2022,Nagaland,Mokokchung,132485,0,0,71080,61405,70103,62365,17,0,132485
09/01/2022,Nagaland,Longleng,38039,0,0,21524,16515,21100,16934,5,0,38039
09/01/2022,Nagaland,Mon,127596,0,0,72670,54926,70313,57267,16,0,127596
09/01/2022,Nagaland,Tuensang,73696,700,3,42622,31074,43697,29998,1,0,73696
09/01/2022,Nagaland,Kohima,202403,0,0,109400,93003,112869,89494,40,233,198350
09/01/2022,Nagaland,Zunheboto,69622,0,0,42138,27484,37765,31856,1,0,69622
09/01/2022,Nagaland,Phek,62761,720,2,37013,25748,37387,25368,6,0,62761
09/01/2022,Nagaland,Kiphire,31284,200,1,20750,10534,18906,12375,3,0,31284
09/01/2022,Odisha,Angul,1488687,81590,51,860659,628028,768653,719636,398,19610,1469077
09/01/2022,Odisha,Khurda,4127736,46482,145,2235679,1892057,2183973,1942609,1154,2792907,1328875
09/01/2022,Odisha,Balasore,2794133,71800,135,1661551,1132582,1347634,1445756,743,225757,2568376
09/01/2022,Odisha,Balangir,1878320,49790,143,1142719,735601,931943,946028,349,15974,1862346
09/01/2022,Odisha,Ganjam,4733021,71290,139,2546863,2186158,2192573,2539297,1151,2706059,2026962
09/01/2022,Odisha,Kandhamal,867540,3400,2,537900,329640,416749,450581,210,12406,855134
09/01/2022,Odisha,Koraput,1850185,311612,52,1082067,768118,899085,950443,657,38148,1812037
09/01/2022,Odisha,Sambalpur,1551289,20425,46,870473,680816,798294,752700,295,19519,1531770
09/01/2022,Odisha,Sundargarh,2353952,35521,112,1391262,962690,1181879,1171653,420,30547,2323405
09/01/2022,Odisha,Bhadrak,2095062,61170,96,1138556,956506,1004518,1089848,696,25694,2069368
09/01/2022,Odisha,Kendujhar,2207994,30511,46,1261402,946592,1086870,1120746,378,35831,2172163
09/01/2022,Odisha,Mayurbhanj,2730453,49254,93,1748305,982148,1294576,1435441,436,228812,2501641
09/01/2022,Odisha,Cuttack,2875696,3270,13,1729964,1145732,1465622,1409345,729,87164,2788532
09/01/2022,Odisha,Dhenkanal,1406842,33414,55,833715,573127,709523,697029,290,13129,1393713
09/01/2022,Odisha,Jagatsinghpur,1369300,47101,46,797091,572209,679652,689278,370,23253,1346047
09/01/2022,Odisha,Jajpur,2338851,114626,34,1377638,961213,1174617,1163480,754,32784,2306067
09/01/2022,Odisha,Kendrapara,1742675,22353,124,1031008,711667,811284,930863,528,26869,1715806
09/01/2022,Odisha,Nayagarh,1195957,41700,28,666684,529273,580606,615174,177,28215,1167742
09/01/2022,Odisha,Puri,2200430,26400,127,1202435,997995,1091409,1108297,724,19950,2180480
09/01/2022,Odisha,Kalahandi,1778413,31401,70,1051713,726700,878454,899681,278,12658,1765755
09/01/2022,Odisha,Nuapada,763784,18520,62,459809,303975,375242,388424,118,5336,758448
09/01/2022,Odisha,Subarnapur,882368,5826,41,464337,418031,438421,443772,175,18368,864000
09/01/2022,Odisha,Gajapati,605524,17332,24,364234,241290,292829,312570,125,8995,596529
09/01/2022,Odisha,Boudh,507343,29950,20,295974,211369,259115,248127,101,3694,503649
09/01/2022,Odisha,Malkangiri,764588,35716,29,444042,320546,374046,390390,152,8795,755793
09/01/2022,Odisha,Nabarangpur,1395454,115055,119,837140,558314,665637,729603,214,27980,1367474
09/01/2022,Odisha,Rayagada,1117049,65607,108,630367,486682,527235,589589,225,18757,1098292
09/01/2022,Odisha,Bargarh,1717961,54500,124,1050512,667449,856403,861137,421,26393,1691568
09/01/2022,Odisha,Deogarh,397258,36476,53,246954,150304,195314,201881,63,3512,393746
09/01/2022,Odisha,Jharsuguda,814127,15300,48,461207,352920,436623,377303,201,10893,803234
09/01/2022,Punjab,Kapurthala,840220,8610,11,509573,330647,436900,403213,107,71404,768816
09/01/2022,Punjab,Ferozpur,759542,11220,7,522291,237251,396568,362858,116,43197,716345
09/01/2022,Punjab,Hoshiarpur,1805837,18160,19,1054317,751520,906794,898818,225,264650,1541187
09/01/2022,Punjab,Mansa,620229,35312,29,419126,201103,330452,289720,57,47233,572996
09/01/2022,Punjab,Barnala,538294,8700,12,361899,176395,286144,252109,41,48286,490008
09/01/2022,Punjab,Fatehgarh Sahib,618505,22176,22,389440,229065,346605,271815,85,88812,529693
09/01/2022,Punjab,Amritsar,2302770,100162,114,1493280,809490,1207591,1094877,302,205466,2097304
09/01/2022,Punjab,Pathankot,766073,15600,9,456972,309101,388830,377126,117,85832,680241
09/01/2022,Punjab,Fazilka,849572,5230,4,570416,279156,446699,402741,132,95382,754190
09/01/2022,Punjab,Ludhiana,4048243,41051,26,2667766,1380477,2428672,1618949,622,560501,3486138
